,path,label
4102,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Last_addCat301Pill.mp3,6
4103,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Last_addCat301Pill_aug1(1).mp3,6
4104,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Last_addCat302Pill.mp3,6
4105,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Last_addCat302Pill_aug1(1).mp3,6
4106,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Last_addCat309Pill.mp3,6
4107,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Last_addCat309Pill_aug1(1).mp3,6
4108,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Last_addCat310Pill.mp3,6
4109,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Last_addCat310Pill_aug1(1).mp3,6
4110,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Last_addCat311Pill.mp3,6
4111,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Last_addCat311Pill_aug1(1).mp3,6
4112,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Last_addCat312Pill.mp3,6
4113,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Last_addCat312Pill_aug1(1).mp3,6
4114,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Last_addCat313Pill.mp3,6
4115,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Last_addCat313Pill_aug1(1).mp3,6
4116,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Last_addCat321Pill.mp3,6
4117,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Last_addCat321Pill_aug1(1).mp3,6
4118,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Last_addCat322Pill.mp3,6
4119,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Last_addCat322Pill_aug1(1).mp3,6
4120,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Last_addCat323Pill.mp3,6
4121,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Last_addCat323Pill_aug1(1).mp3,6
4122,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Last_addCat363Pill.mp3,6
4123,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Last_addCat363Pill_aug1(1).mp3,6
4124,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Online_Cat0399Pill.mp3,6
4125,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Online_Cat0399Pill_aug1(1).mp3,6
4126,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Online_Cat0412pil.mp3,6
4127,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Online_Cat0412pil_aug1(1).mp3,6
4128,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Online_Cat0447Pil.mp3,6
4129,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Online_Cat0447Pil_aug1(1).mp3,6
4130,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Online_Cat0448Pil.mp3,6
4131,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Online_Cat0448Pil_aug1(1).mp3,6
4132,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Online_Cat0485Pil.mp3,6
4133,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Online_Cat0485Pil_aug1(1).mp3,6
4134,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Online_Cat0487Pil.mp3,6
4135,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Online_Cat0487Pil_aug1(1).mp3,6
4136,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Online_Cat0488Pil.mp3,6
4137,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Online_Cat0488Pil_aug1(1).mp3,6
4138,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Online_Cat0489Pill.mp3,6
4139,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Online_Cat0489Pill_aug1(1).mp3,6
4140,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Online_Cat0490Pill.mp3,6
4141,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Online_Cat0490Pill_aug1(1).mp3,6
4142,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Online_Cat0491Pill.mp3,6
4143,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Online_Cat0491Pill_aug1(1).mp3,6
4144,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Online_Cat0492Pill.mp3,6
4145,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Online_Cat0492Pill_aug1(1).mp3,6
4146,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Online_Cat0510Pill.mp3,6
4147,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/MotherCall/Online_Cat0510Pill_aug1(1).mp3,6
4148,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/a1.mp3,7
4149,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/a1_aug1(1).mp3,7
4150,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/angry2.mp3,7
4151,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/angry2_aug1(1).mp3,7
4152,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0146.mp3,7
4153,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0146_aug1(1).mp3,7
4154,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0147.mp3,7
4155,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0147_aug1(1).mp3,7
4156,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0148.mp3,7
4157,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0148_aug1(1).mp3,7
4158,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0163.mp3,7
4159,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0163_aug1(1).mp3,7
4160,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0187.mp3,7
4161,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0187_aug1(1).mp3,7
4162,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0188.mp3,7
4163,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0188_aug1(1).mp3,7
4164,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0223.mp3,7
4165,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0223_aug1(1).mp3,7
4166,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0229.mp3,7
4167,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0229_aug1(1).mp3,7
4168,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0247.mp3,7
4169,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0247_aug1(1).mp3,7
4170,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0336.mp3,7
4171,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0336_aug1(1).mp3,7
4172,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0337.mp3,7
4173,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0337_aug1(1).mp3,7
4174,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0338.mp3,7
4175,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0338_aug1(1).mp3,7
4176,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0339.mp3,7
4177,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0339_aug1(1).mp3,7
4178,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0340.mp3,7
4179,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0340_aug1(1).mp3,7
4180,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0341.mp3,7
4181,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0341_aug1(1).mp3,7
4182,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0342.mp3,7
4183,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0342_aug1(1).mp3,7
4184,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0343.mp3,7
4185,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0343_aug1(1).mp3,7
4186,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0344.mp3,7
4187,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0344_aug1(1).mp3,7
4188,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0345.mp3,7
4189,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0345_aug1(1).mp3,7
4190,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0346.mp3,7
4191,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0346_aug1(1).mp3,7
4192,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0347.mp3,7
4193,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0347_aug1(1).mp3,7
4194,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0348.mp3,7
4195,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0348_aug1(1).mp3,7
4196,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0349.mp3,7
4197,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0349_aug1(1).mp3,7
4198,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0350.mp3,7
4199,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0350_aug1(1).mp3,7
4200,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0351.mp3,7
4201,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0351_aug1(1).mp3,7
4202,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0352.mp3,7
4203,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0352_aug1(1).mp3,7
4204,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0353.mp3,7
4205,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/car_extcoll0353_aug1(1).mp3,7
4206,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/Cat meow (4).mp3,7
4207,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/Cat meow (4)_aug1(1).mp3,7
4208,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/Cat meow animals021.mp3,7
4209,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/Cat meow animals021_aug1(1).mp3,7
4210,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat01.mp3,7
4211,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat016.mp3,7
4212,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat016_aug1(1).mp3,7
4213,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat018.mp3,7
4214,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat018_aug1(1).mp3,7
4215,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat01_aug1(1).mp3,7
4216,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat02.mp3,7
4217,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat02_aug1(1).mp3,7
4218,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat03.mp3,7
4219,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat03_aug1(1).mp3,7
4220,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat04.mp3,7
4221,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat04_aug1(1).mp3,7
4222,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat05.mp3,7
4223,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat05_aug1(1).mp3,7
4224,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat06.mp3,7
4225,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat06_aug1(1).mp3,7
4226,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat07.mp3,7
4227,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat07_aug1(1).mp3,7
4228,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat08.mp3,7
4229,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat08_aug1(1).mp3,7
4230,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat09.mp3,7
4231,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat09_aug1(1).mp3,7
4232,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat10.mp3,7
4233,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat10_aug1(1).mp3,7
4234,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat11.mp3,7
4235,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat11_aug1(1).mp3,7
4236,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat12.mp3,7
4237,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat12_aug1(1).mp3,7
4238,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat13.mp3,7
4239,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat13_aug1(1).mp3,7
4240,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat14.mp3,7
4241,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat14_aug1(1).mp3,7
4242,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat15.mp3,7
4243,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat15_aug1(1).mp3,7
4244,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat16.mp3,7
4245,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat16_aug1(1).mp3,7
4246,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat17.mp3,7
4247,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat17_aug1(1).mp3,7
4248,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat18.mp3,7
4249,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat18_aug1(1).mp3,7
4250,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat19.mp3,7
4251,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat19_aug1(1).mp3,7
4252,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat20.mp3,7
4253,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat20_aug1(1).mp3,7
4254,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat21.mp3,7
4255,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat21_aug1(1).mp3,7
4256,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_149.mp3,7
4257,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_149_aug1(1).mp3,7
4258,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll01417.mp3,7
4259,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll01417_aug1(1).mp3,7
4260,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0147.mp3,7
4261,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0147_aug1(1).mp3,7
4262,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0148.mp3,7
4263,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0148_aug1(1).mp3,7
4264,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0149.mp3,7
4265,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0149_aug1(1).mp3,7
4266,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0150.mp3,7
4267,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0150_aug1(1).mp3,7
4268,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0151.mp3,7
4269,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0151_aug1(1).mp3,7
4270,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0152.mp3,7
4271,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0152_aug1(1).mp3,7
4272,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0153.mp3,7
4273,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0153_aug1(1).mp3,7
4274,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0154.mp3,7
4275,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0154_aug1(1).mp3,7
4276,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0155.mp3,7
4277,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0155_aug1(1).mp3,7
4278,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0156.mp3,7
4279,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0156_aug1(1).mp3,7
4280,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0157.mp3,7
4281,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0157_aug1(1).mp3,7
4282,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0160.mp3,7
4283,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0160_aug1(1).mp3,7
4284,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0164.mp3,7
4285,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0164_aug1(1).mp3,7
4286,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0165.mp3,7
4287,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0165_aug1(1).mp3,7
4288,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0166.mp3,7
4289,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0166_aug1(1).mp3,7
4290,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0167.mp3,7
4291,D:/DATASET COLLECTION/AUDIO_DATASET/CATMood DATASET/NAYA_DATA_AUG1X/Paining/cat_coll0167_aug1(1).mp3,7
